time,10m_u_component_of_wind,10m_v_component_of_wind,2m_temperature,divergence,geopotential,mean_sea_level_pressure,relative_humidity,specific_humidity,temperature,total_cloud_cover,total_column_water_vapour,u_component_of_wind,v_component_of_wind,vertical_velocity,wind_speed,total_precipitation
03-20-1986,-0.8465642,-6.1652336,286.98248,1.687627e-06,80071.67,101796.14,0.44866702,0.0022544744,246.70615,0.9294302,27.37888,23.46285,16.076893,-0.10799484,32.099888,23.571846
03-21-1986,0.40622145,-5.8068047,283.23322,-2.4800914e-07,79452.57,102815.06,0.18724427,0.0006438467,243.7051,0.04882654,6.8508816,29.01316,9.260863,0.12477027,34.556667,0.0139653925
03-22-1986,-0.4354737,-4.9193463,280.1832,-2.36115e-06,79412.086,103307.8,0.11199167,0.00034951727,242.48248,0.011763611,3.7005055,14.173183,-9.417121,0.2675519,21.60709,0.003996761
03-23-1986,-0.56566775,-0.027063757,284.0183,-4.3922486e-07,79958.17,103143.234,0.13442415,0.0005286092,243.80728,0.0,5.4896774,6.1382036,-1.933017,0.033619378,8.645245,0.0
03-24-1986,-0.1819449,-0.012561947,286.90128,-7.946585e-07,80237.04,103137.81,0.14473476,0.00070178794,244.60097,0.0064931535,7.1568365,2.624181,-1.2072077,0.030335875,6.866126,0.0
03-25-1986,-1.2355517,1.0798632,288.51935,-1.4375851e-06,80361.055,102986.04,0.1514888,0.0008449633,245.26161,0.02591236,8.736368,2.3117957,0.7546513,0.033422556,7.5276713,0.0
03-26-1986,-3.21931,0.790357,290.69543,-1.1818324e-07,80299.95,102685.68,0.25834993,0.0014094877,245.49203,0.41088516,13.525097,9.633924,1.670016,0.021493195,13.070066,0.0010222392
03-27-1986,-0.10674757,-1.4820056,291.23096,9.94906e-07,80023.56,102479.69,0.26289925,0.0014240234,245.51213,0.6434782,14.775256,12.404612,-2.2920325,0.02912017,14.972485,0.0
03-28-1986,-0.26772973,-2.7438734,292.29614,-2.1499757e-06,79864.45,102289.5,0.19067296,0.0014507138,245.6553,0.16949862,16.02058,8.902086,-7.7033076,0.06687855,14.166009,0.0
03-29-1986,-0.022459298,-0.31767327,291.05353,-1.1195343e-06,80013.38,102270.54,0.143144,0.0009896365,246.04973,0.0065569407,9.399983,4.393561,-4.873274,0.041385274,8.207978,0.0
03-30-1986,-0.84856355,1.0910995,291.27026,-8.14251e-08,79940.2,102163.25,0.19292215,0.00095155597,246.23367,0.5009259,9.069258,6.9884806,-1.3787612,0.007907493,9.082541,0.0037443847
03-31-1986,-0.62565565,0.67012596,291.4712,5.2264346e-07,79814.59,102094.78,0.2554316,0.0012982714,246.09264,0.32047594,12.85253,5.919251,-0.17613305,0.011836876,8.66172,0.000904436
04-01-1986,-0.7304416,1.0988367,291.92706,-1.2039509e-06,79943.875,102065.86,0.23053154,0.0016070267,246.43813,0.15989615,14.897009,7.8279924,-6.213445,0.047924817,12.610711,0.017029937
04-02-1986,0.09588477,1.8076792,292.46307,-1.0464939e-06,80149.95,101699.22,0.30889738,0.0020983205,247.48082,0.29317904,19.857405,11.893606,-8.476894,0.06304023,16.459194,0.05173227
04-03-1986,-2.6905994,3.7351754,293.1105,-7.6911454e-07,80074.8,101393.22,0.3189417,0.0019700674,247.89378,0.35917518,19.72189,11.649917,2.6701052,-0.0030322447,14.821998,0.0915523
04-04-1986,-4.031836,4.162602,294.51758,-9.31145e-07,80228.164,101582.11,0.360307,0.0024297147,247.8859,0.60241574,24.060461,11.99016,5.94458,-0.06354861,17.563494,0.24517943
04-05-1986,-4.295385,3.0316029,294.43127,-4.8129202e-08,80518.79,101884.336,0.38583565,0.002453392,247.91527,0.7688921,24.341738,11.570851,3.4747157,-0.055009134,15.949576,0.09700596
04-06-1986,-2.1945314,1.7447305,294.4922,2.7490019e-06,80664.45,102101.61,0.34202066,0.0024184345,247.7059,0.5388446,25.193851,10.634466,-1.7002952,0.0040817615,13.240177,0.27924392
04-07-1986,0.41830093,0.6731789,294.8538,2.2545275e-07,80658.45,102007.62,0.35934427,0.0026137037,247.94456,0.485408,27.152664,9.4397545,-10.804643,0.063220546,15.829514,0.0197135
04-08-1986,3.1391006,2.1798573,295.0409,-2.0144166e-06,80633.336,101619.65,0.35881063,0.0025461304,248.57034,0.36409977,26.452206,11.47642,-11.995234,0.057332464,18.333723,0.024332214
04-09-1986,1.5498312,-2.859955,294.37134,-1.2133779e-06,80324.93,101407.305,0.41355234,0.0025874062,248.24713,0.63210756,29.509892,20.388968,-8.9445715,0.05406721,23.777037,0.9708473
04-10-1986,-0.099578924,-3.0915926,290.84308,2.8703887e-06,79965.305,101702.75,0.41132054,0.0014734665,246.79263,0.9207684,17.053284,21.649221,-4.1735063,-0.028484613,23.623142,0.11799966
04-11-1986,2.0215235,0.22345352,287.63544,-1.0214277e-06,79590.28,101472.03,0.35493284,0.001766948,246.45703,0.44537318,20.197287,19.33055,-7.491588,0.048486933,21.540657,3.0030613
04-12-1986,1.8629026,3.0633976,292.4596,-3.805805e-07,79643.984,101093.65,0.45357534,0.0028607338,247.46445,0.6774964,31.843811,23.614258,-4.33648,-0.012573252,24.75027,1.2202815
04-13-1986,-0.3624665,-1.6694939,292.3061,-2.3640902e-07,79645.89,101078.44,0.30011874,0.002458615,247.77834,0.5749776,24.670307,20.54716,-12.607746,0.083927356,25.203016,5.150101
04-14-1986,-1.5824702,3.0213637,293.71677,-1.8610971e-06,80273.47,101279.24,0.3586826,0.0022285746,248.47621,0.28654516,22.031292,15.516077,-7.973798,0.07087543,19.63298,0.047510292
04-15-1986,1.1571548,-0.47742915,293.47284,-1.4023082e-06,80445.61,101636.16,0.44108343,0.0025691038,248.08214,0.37095395,27.917683,20.045624,-5.142402,0.025067141,21.517445,0.28480086
04-16-1986,2.4888783,-2.7236981,291.4089,-3.1772831e-06,80227.734,101747.87,0.2724311,0.0011666636,247.56184,0.47387323,12.419611,22.469826,-8.856866,0.06605071,24.834412,0.0
04-17-1986,-0.88283366,-2.6368184,290.2935,-2.0199518e-06,80229.33,101756.82,0.29598206,0.00134793,247.3504,0.16353622,13.983702,17.871384,-7.0084324,0.093527265,20.678984,0.0
04-18-1986,-1.408324,1.9827985,291.56793,-1.0271776e-06,80342.164,101700.31,0.29464868,0.0017428657,247.75438,0.1746665,19.426409,18.804573,-1.1631672,0.02280703,20.815586,0.0
04-19-1986,-3.3120775,2.9382808,293.04242,1.5584337e-06,80649.53,101886.9,0.36039022,0.0019828153,248.16074,0.694808,22.613712,14.941445,4.304841,-0.018441875,18.53457,0.0
04-20-1986,-2.0021758,3.9915237,293.3522,1.0120914e-06,80198.88,101403.664,0.5286391,0.0030789732,248.08398,0.9760593,35.565502,18.38335,8.15364,-0.10170272,22.261946,10.457395
04-21-1986,4.409466,-0.8199753,292.13397,-2.8031306e-07,79511.84,101247.2,0.268009,0.0017342106,247.2246,0.15433449,16.969074,23.293684,2.1326327,0.08667951,25.172138,0.43022776
04-22-1986,1.3679088,-2.4574392,290.85516,-1.5472165e-06,79599.72,101645.45,0.23733026,0.0013736828,246.57071,0.013749281,14.141878,17.761309,-7.305193,0.06778509,20.356524,0.0045505655
04-23-1986,-1.9886603,-2.5158577,290.40277,-1.0510354e-06,80129.62,102093.195,0.20474459,0.0010738014,246.71104,0.0007852046,10.602467,10.599372,-4.4954433,0.047271725,13.613369,0.0
04-24-1986,-1.578449,0.95666724,290.61664,1.6717569e-06,80543.766,102291.66,0.21040374,0.0011674853,247.32933,0.02782204,12.20435,8.355069,-1.5106708,0.051627286,11.405229,0.0
04-25-1986,-0.8317677,1.9381418,291.61685,1.1210802e-06,80594.2,102113.2,0.26876068,0.0012346967,247.79045,0.31203777,12.472522,6.1320643,1.3858261,0.0029641283,9.674409,0.0
04-26-1986,-1.0915759,2.6760967,292.27112,-1.6886196e-07,80479.34,101827.09,0.29869002,0.0017659329,248.11461,0.43400395,17.15247,5.7163286,0.41685823,0.016714646,9.007536,0.005725525
04-27-1986,-1.6480207,3.6632633,294.2262,-7.5784635e-07,80754.13,101778.016,0.28519928,0.0020409683,248.65732,0.37846476,18.882309,6.445523,-2.0754938,0.035837457,11.831255,0.07738748
04-28-1986,-0.0068526566,3.1780553,295.31152,4.1577857e-07,80749.26,101672.234,0.40775776,0.0028452976,248.7743,0.835693,29.183578,11.403525,-0.26004708,-0.0076483916,13.915689,0.12119006
04-29-1986,-0.2199865,0.94298935,295.0907,-7.6557814e-07,80946.42,101835.58,0.33167696,0.0026491045,249.02336,0.6421601,26.902973,9.240541,-3.6836061,0.018727034,11.982156,0.22793438
04-30-1986,-1.2090743,2.6632009,294.91904,1.756499e-06,81039.47,101800.71,0.39409924,0.0023075007,249.1785,0.73500896,22.761234,8.244991,2.3607557,0.00675329,11.770349,0.03865323
05-01-1986,-0.7039566,2.6397371,296.03986,4.5030433e-06,80887.53,101694.17,0.43988448,0.0031708772,248.97499,0.64203,32.97226,9.272483,6.0649266,-0.0067868372,12.116034,0.039511498
05-02-1986,-0.26282862,0.29327154,296.01337,-1.509913e-06,80814.28,101863.164,0.42800486,0.0033043015,248.71729,0.59631085,36.41547,7.3900957,2.8381157,-0.012358732,9.464586,0.7126584
05-03-1986,-1.7579622,-4.002964,293.97485,3.154553e-07,80729.164,102122.28,0.46156487,0.002250355,247.83504,0.74373066,27.164268,3.848419,-1.858946,0.01773,6.9608507,1.3806149
05-04-1986,-2.0687203,-1.2849635,293.8362,-1.1550475e-06,80547.42,102005.47,0.27820092,0.0015807135,247.77687,0.011438287,16.989347,2.9572825,-3.0648217,0.01744648,6.4655104,0.0
05-05-1986,-3.0409503,3.4375408,295.90778,-6.839747e-07,80539.81,101721.484,0.36894095,0.002630755,248.38821,0.335905,27.097776,6.8197117,-1.3921554,0.012779464,10.752024,0.13901052
05-06-1986,-1.9149541,3.9543705,297.11896,-9.553688e-07,80686.43,101619.586,0.4749568,0.0030934787,249.0727,0.80181605,32.03344,9.253088,3.92372,-0.022080723,12.697874,0.6328119
05-07-1986,-2.0738826,3.396843,297.8355,-1.9500791e-07,80641.9,101569.94,0.4506664,0.0033039062,249.0149,0.5651452,33.52732,6.633303,2.4882178,-0.012929901,9.491311,0.8916189
05-08-1986,-2.1817033,2.8467298,297.4583,-1.6070256e-06,80534.22,101387.79,0.39750165,0.0030487515,249.11623,0.5919178,31.49449,5.9559226,0.4898648,0.003711851,9.484254,0.24254806
05-09-1986,0.28650063,1.4875731,297.8883,-9.3772655e-07,80473.85,101288.16,0.45348656,0.003336223,249.34364,0.65127814,34.428448,6.9757543,-0.20258409,0.0077893403,8.787926,0.0828807
05-10-1986,-0.38950676,1.4799597,298.0965,5.281999e-07,80681.88,101289.19,0.46985394,0.0034297567,249.81242,0.8549366,35.863293,10.096742,-2.611373,0.0025445903,13.179903,0.5063341
05-11-1986,-3.1581101,4.0618467,297.01624,-5.4714906e-07,80580.164,101428.2,0.45102087,0.0033921083,249.25896,0.7447704,37.302925,8.703194,-0.18604568,-0.04276474,13.151412,3.4169211
05-12-1986,0.57268584,2.679794,296.83838,-1.4038319e-06,80424.85,101259.49,0.33047765,0.0032829882,249.40744,0.44260448,35.057194,13.327932,-11.52068,-0.0049281525,19.4097,4.217548
05-13-1986,1.4261487,0.6385186,298.04034,-3.8083813e-06,80451.695,101048.83,0.28306478,0.0028436796,250.08781,0.43829104,27.814651,14.145623,-15.056427,0.046610016,21.594318,1.2216613
05-14-1986,-1.5072086,1.8047924,298.2232,-3.1999143e-06,80588.516,101204.34,0.36583185,0.003268078,249.95238,0.533795,33.688763,11.996865,-8.994399,0.067900054,17.572058,0.828547
05-15-1986,-3.4151568,4.532844,297.59265,-4.4342855e-06,80851.2,101413.266,0.4679767,0.003365966,250.00177,0.77536166,35.34457,11.537553,0.10890616,0.024758073,15.649734,0.962083
05-16-1986,-3.6791193,3.7745636,297.5725,-3.128858e-06,80930.61,101687.37,0.39163825,0.0032885894,249.79332,0.59252834,35.239895,12.505565,0.7737598,-0.027872471,16.697876,1.158352
05-17-1986,-3.9471743,4.2989607,297.59296,1.2652017e-06,80912.34,101476.08,0.48969254,0.003557301,250.0062,0.9045413,37.389763,13.641363,-1.2627951,-0.015794935,17.680246,1.262378
05-18-1986,-0.25807124,3.5922081,297.64175,-1.4742983e-06,80646.2,101221.914,0.4739942,0.0038923998,249.90074,0.8115064,42.10818,13.952332,5.1509976,-0.14825991,16.620754,5.6365733
05-19-1986,3.0243564,-0.12469247,295.3696,1.3158435e-06,80290.305,101187.17,0.3710241,0.0033014729,249.21861,0.6468627,35.403328,19.284744,5.9447937,-0.14123842,20.863697,32.349487
05-20-1986,-0.2477975,-3.7686975,295.38422,-2.120396e-07,80081.734,101412.08,0.25639108,0.0022073986,248.59044,0.21221864,23.272316,16.268982,-1.1470397,0.027399193,18.33627,0.059152074
05-21-1986,-0.6860827,-3.234773,294.2981,1.8168262e-07,80278.16,101546.05,0.2634945,0.0018617391,248.54465,0.12259879,19.59063,13.730238,-5.683976,0.05819226,16.503868,0.0040320656
05-22-1986,-0.7266365,2.3444328,295.60977,-1.2470753e-06,80337.39,101391.15,0.32057238,0.0024512054,248.87479,0.0057039815,26.87485,10.671026,-3.579063,0.02283625,13.072956,0.0
05-23-1986,-0.48061743,3.7440436,297.1615,-1.4881451e-06,80495.68,101311.87,0.31471312,0.0025955995,249.43735,0.1855292,27.271545,5.7404184,1.0226731,0.015596642,8.945108,0.011687525
05-24-1986,-1.4644246,2.5776272,298.335,-5.6223353e-08,80700.58,101541.164,0.32801756,0.0030874868,249.53905,0.49471465,31.05286,4.2832026,1.990685,0.017529326,8.251291,0.14396134
05-25-1986,-1.2161052,2.5693047,297.87717,1.0299955e-06,80913.555,101569.34,0.4129446,0.0033834134,249.86038,0.6245769,35.87508,4.669872,1.1463622,0.038691465,7.930944,1.0112275
05-26-1986,0.53421724,2.9736042,297.1689,2.1247034e-07,80838.47,101319.766,0.52537465,0.003910519,250.08002,0.79146075,42.087166,7.7944484,2.6227584,0.0016583531,10.191014,7.0055842
05-27-1986,-1.1897473,2.7421308,297.46848,-1.13411e-06,80748.8,101201.55,0.5449869,0.004088395,250.21216,0.9096246,44.450184,10.171442,4.5218906,-0.06386678,13.491618,13.46259
05-28-1986,-0.9918193,3.0051327,297.82263,-1.2921814e-06,80945.87,101285.5,0.48021808,0.004086197,250.50461,0.6629646,45.160767,11.201553,5.9938583,-0.0431943,14.536437,11.651274
05-29-1986,-0.45908374,1.7884964,298.79477,-1.3995827e-06,81216.37,101465.77,0.46636903,0.004143809,250.77621,0.3859685,45.194603,11.42125,4.131264,-0.015203608,13.799266,4.8893375
05-30-1986,-0.916136,0.20361,298.80255,8.580464e-07,81244.16,101494.56,0.51969117,0.0041241576,250.78969,0.82112396,45.505726,10.165887,0.08750057,0.0051046214,12.134971,4.4725223
05-31-1986,-0.6830329,0.052111045,298.83078,1.0032267e-07,81098.96,101317.984,0.50777775,0.0036018891,250.8743,0.7719802,37.576874,8.055289,-1.2783654,-0.020738948,10.66469,0.6998562
06-01-1986,-0.81175923,-0.07203379,299.74786,5.2408427e-07,80991.32,101117.87,0.44925544,0.0037520672,251.12184,0.49131623,38.60415,7.4988728,-0.7682107,-0.0117793465,10.407937,0.5168965
06-02-1986,-1.6180536,0.13814542,299.95126,1.7111702e-07,81083.7,101126.82,0.4449963,0.0038877737,251.27682,0.50471246,40.558735,8.540424,-0.8219684,-0.006506329,12.142984,0.19066289
06-03-1986,-1.8374138,0.42172262,300.2713,5.480724e-07,81267.79,101295.34,0.49579132,0.0041676136,251.29913,0.6440568,44.96853,6.523911,-1.6992478,-0.008202308,11.08905,0.3914988
06-04-1986,-2.2154765,1.1454631,300.18216,-1.7524077e-07,81379.234,101370.375,0.5206525,0.00436102,251.36331,0.84979063,47.41302,5.071089,-1.249887,0.00057931175,9.785581,2.1688435
06-05-1986,-2.2615926,2.1018453,300.27798,-1.7722864e-06,81385.37,101295.78,0.5386823,0.0043477686,251.45639,0.9106828,47.544106,5.114934,-0.7370501,-0.014118685,8.988182,2.4076412
06-06-1986,-0.2453168,2.117627,300.15042,1.3840116e-07,81359.28,101166.63,0.50406736,0.0041996506,251.65956,0.7749102,45.58678,4.662194,0.61487097,-0.0058495286,8.195463,0.5958816
06-07-1986,0.9061977,2.8406773,300.84872,-4.8203697e-07,81319.8,101103.94,0.47718856,0.0041128322,251.80843,0.77738607,43.645573,3.1354845,1.4714118,-0.03462108,7.4990644,0.77592707
06-08-1986,0.42082807,2.8609853,300.38058,-9.028183e-08,81389.055,101165.46,0.52311265,0.004302166,251.84918,0.9854239,46.74176,1.4555278,0.72426987,-0.01008441,8.129316,1.2364709
06-09-1986,-0.27597436,4.144311,300.16263,-1.6844709e-06,81540.41,101296.32,0.5368567,0.0044536726,251.91014,0.9580811,48.54355,0.029674105,1.8495904,-0.06980105,8.234773,4.969559
06-10-1986,-0.48881143,3.9908488,299.54843,1.3405777e-06,81772.34,101605.77,0.5857905,0.0047902293,251.65314,0.945193,53.5086,-1.9585176,2.6125019,-0.075258255,6.679963,9.467989
06-11-1986,1.1885391,2.8681827,300.72638,-5.167246e-07,81799.16,101645.53,0.4883184,0.0043763886,251.78004,0.5019203,47.896336,-2.091474,3.7626588,-0.0004695095,7.2472734,3.7929304
06-12-1986,3.4396865,1.5941589,300.36618,5.8474205e-07,81592.84,101521.875,0.42854473,0.0041715875,251.69786,0.29155943,45.74353,3.3167002,4.1591353,0.0375249,8.374398,2.1071646
06-13-1986,0.92026395,-0.062019482,300.0872,1.2978227e-06,81533.125,101630.92,0.42130888,0.0038180014,251.42027,0.54404616,40.594505,4.915588,1.0517911,0.016978431,7.5999937,2.1776648
06-14-1986,0.494336,0.25980073,300.141,5.689647e-07,81477.89,101708.516,0.33203632,0.003274786,251.31558,0.33844614,35.045708,1.9321651,0.16144314,-0.0066754455,4.9906917,0.3160408
06-15-1986,0.31452182,1.3183165,299.55603,6.7126905e-07,81273.84,101529.805,0.37506187,0.0036642142,251.21729,0.4269083,40.108402,0.22129467,0.9417153,0.01187431,4.353015,1.180907
06-16-1986,-0.13378364,1.9663134,299.5459,-1.5724867e-06,81332.164,101570.06,0.38937867,0.003772898,251.24245,0.38622996,40.979786,-0.020574886,0.17044333,0.0036094976,3.7567914,2.5804079
06-17-1986,-0.67176384,0.49350727,299.3255,8.877722e-07,81492.55,101727.625,0.45064947,0.0039704414,251.09415,0.5077845,43.927837,-0.13525856,-2.0390198,-0.021969598,4.51271,4.8806887
06-18-1986,0.8789082,-0.93511605,299.21368,4.981915e-07,81457.29,101648.06,0.45207092,0.0040501384,251.1207,0.48448768,44.693085,-1.2023104,-3.5554667,0.041334335,5.5646996,5.361734
06-19-1986,0.9168242,0.34476882,299.72498,1.1157734e-06,81328.95,101429.9,0.46483847,0.00424699,251.32977,0.7506951,46.213257,-0.6328118,-2.4710982,-0.113045886,4.6758914,5.5676603
06-20-1986,0.28568625,0.82110304,299.36743,-5.2491583e-08,81396.13,101568.164,0.42548835,0.0041714306,251.27205,0.63605684,45.400898,0.36735308,-2.3342745,-0.03345852,4.73204,6.092226
06-21-1986,-0.21782589,0.0744649,299.5678,1.6078471e-06,81481.14,101666.875,0.43873814,0.0039971042,251.25603,0.6608839,43.60398,-2.8915808,-1.2870809,0.031103702,5.664215,3.7264729
06-22-1986,0.34218186,-1.0282519,300.56317,8.939924e-07,81547.64,101656.016,0.44499132,0.0040249284,251.4532,0.51342714,44.12785,-5.5801196,-0.937436,-0.0074128415,6.5326333,1.1076379
06-23-1986,-1.6243746,-0.54566926,299.7106,-1.8084187e-07,81594.43,101665.84,0.35876364,0.0036341634,251.56552,0.6442264,39.165035,-6.668103,-1.1725751,-0.010784396,7.6873903,2.3025515
06-24-1986,-3.1746206,-0.57615316,300.57333,-1.938025e-06,81594.63,101570.08,0.3070428,0.0032857915,251.85223,0.29504865,34.299248,-5.378608,-0.5187789,0.029134814,6.221097,0.64901483
06-25-1986,-3.6445398,2.6896293,300.34366,9.553586e-07,81599.82,101559.84,0.38963076,0.003962007,251.555,0.41133416,43.564945,-4.232353,-0.8885698,-0.024777252,6.5414248,3.3002272
06-26-1986,-1.5023911,3.9402509,300.0443,9.41383e-07,81800.945,101810.53,0.48780626,0.0044645867,251.42122,0.92120814,49.946243,-1.1469157,0.3126526,-0.0131864995,7.5484667,6.682044
06-27-1986,0.43991354,2.2786987,300.8136,5.0905164e-06,82050.695,102078.12,0.46599388,0.004097673,251.4566,0.87065685,45.087307,-0.82137287,-2.655327,0.015196941,6.6667166,1.3263817
06-28-1986,2.2959554,1.315144,301.087,2.2885818e-06,81883.57,101851.12,0.47220105,0.00430835,251.6349,0.8402476,47.09402,-1.5894502,-4.9323397,0.021507714,7.846499,0.7585106
06-29-1986,2.0625758,1.1884884,298.63586,3.0353272e-06,81655.89,101581.92,0.61788374,0.004727001,251.63959,0.98212093,53.006752,-0.05027606,-3.294732,-0.0770686,6.931293,13.910984
06-30-1986,1.2876787,2.0790424,299.11133,5.1144065e-07,81613.375,101508.36,0.61507916,0.0047175353,251.59837,0.9660731,53.552895,0.39423725,0.59953225,-0.022833893,5.7969313,13.215164
07-01-1986,1.9847739,3.0653205,300.80615,8.210486e-08,81829.164,101619.195,0.4459271,0.0042880755,252.0639,0.32697806,47.329136,-1.2250062,1.5245391,0.041756317,6.452919,1.6759517
07-02-1986,3.726654,2.3783805,301.29514,-4.9485175e-07,82032.12,101767.51,0.3730359,0.0040883976,252.44612,0.2270454,44.042492,0.9636729,2.0032785,0.012833366,7.081825,1.1740342
07-03-1986,3.4169648,-0.5347481,300.09457,7.839011e-07,81890.55,101680.41,0.47350213,0.0044698063,252.18303,0.6016621,49.314453,4.1207547,-4.053729,-0.02845814,8.168447,11.115597
07-04-1986,1.5087345,-0.0892501,300.9275,1.8115098e-07,81720.66,101612.305,0.2723805,0.0033463973,252.14293,0.26876143,35.45095,0.9518543,-6.03083,0.026667442,8.820377,0.36621827
07-05-1986,0.24740861,2.0949447,301.5574,2.216667e-07,81698.22,101692.85,0.31530255,0.003335096,251.9594,0.4810426,36.423496,-1.4713115,-4.4255557,0.007958868,8.127801,0.14725311
07-06-1986,-0.3985507,1.0261216,300.82098,4.7369997e-07,81790.14,101967.67,0.39123723,0.0036436694,251.45677,0.49143782,40.29701,-4.351845,-0.22995318,-0.0022655795,6.2305,0.5854576
07-07-1986,-0.99855846,0.5993876,300.2163,2.058463e-08,81959.68,102166.77,0.48852465,0.004131376,251.36597,0.71377337,46.347656,-7.584211,1.0489963,-0.007011138,8.192816,3.9883604
07-08-1986,-1.7605542,0.58169675,299.78528,-1.1458498e-07,81938.83,102124.336,0.41927478,0.0039049038,251.46234,0.35367268,43.45448,-9.749368,3.5331469,-0.0134876985,10.931616,6.1860075
07-09-1986,-1.2057116,2.1367111,300.63354,7.675322e-08,81895.92,101968.08,0.4280725,0.0039152545,251.59563,0.37209198,43.218315,-6.5049067,4.2112913,0.03830491,8.383809,1.8600591
07-10-1986,0.83490133,3.5261235,300.8543,-1.38404e-07,81786.87,101797.7,0.4463458,0.0041221213,251.70831,0.35158557,45.534565,-3.1532273,5.2343054,-0.0024889645,7.607458,3.563533
07-11-1986,2.6638227,3.8269172,300.80966,-6.410239e-07,81739.33,101774.76,0.4103166,0.0041452497,251.742,0.3606035,45.910202,-0.80308926,7.0194197,-0.016998766,9.349294,3.3495505
07-12-1986,1.9776938,3.5747592,301.52933,1.5598223e-06,81674.984,101782.14,0.40098554,0.004084714,251.6617,0.17549103,44.088745,0.12035869,5.7282033,0.00771105,8.205904,1.3994843
07-13-1986,0.8541336,2.4485128,301.58682,-7.962836e-08,81810.625,101950.72,0.38038704,0.0036108082,251.62563,0.104878604,38.885746,-3.7188635,2.090066,0.007308248,6.3637977,0.038445204
07-14-1986,-0.08537392,1.7316382,300.58362,4.8247773e-07,81935.29,102205.61,0.47668064,0.003911018,251.27481,0.39870042,43.14692,-8.257715,-1.3149929,0.078874506,9.525275,2.1599233
07-15-1986,0.8481053,0.50998336,301.4359,-1.1708493e-06,81944.91,102154.83,0.4512795,0.003953376,251.35793,0.49002492,44.006523,-7.762121,-0.17914097,0.013349946,8.539826,0.31383273
07-16-1986,1.1377566,-0.36670083,300.75702,4.9591387e-07,81926.72,102064.17,0.565373,0.004529783,251.39447,0.85842246,50.759346,-6.4107056,-1.2188777,-0.027213873,7.514896,3.1804109
07-17-1986,0.63365126,-1.368948,299.47815,9.700886e-07,81931.305,101990.92,0.55786854,0.004546422,251.51627,0.8415984,51.4825,-6.9721675,-0.74509454,-0.005438943,8.140445,11.557816
07-18-1986,0.8179345,-1.0000669,299.75357,1.0976055e-06,81975.41,101946.95,0.4558807,0.0043316963,251.7137,0.6719567,48.508675,-6.370346,0.6544606,0.019425234,7.595342,7.5797544
07-19-1986,1.9172101,-0.05802729,301.25745,-5.6842896e-07,82001.49,101792.41,0.3758338,0.0041296873,252.29788,0.27005684,44.792107,-6.5172505,1.3623112,0.012570884,7.9752555,1.0601788
07-20-1986,2.9614244,-0.6847651,302.04413,7.2122015e-07,81860.984,101526.85,0.4151138,0.004566357,252.47935,0.24757403,49.02567,-4.376768,0.44884875,-0.011756722,6.49014,2.8991373
07-21-1986,2.8907251,-0.37661585,301.4041,4.1719068e-07,81779.29,101409.98,0.45979506,0.004588024,252.47557,0.7323019,49.64539,-2.5318608,0.4003431,-0.03662661,5.0420327,1.6227357
07-22-1986,1.7490146,-0.7175204,300.33945,4.1923533e-07,81969.664,101641.71,0.49521908,0.004510273,252.28397,0.59849507,48.893818,-2.723445,0.5246954,0.029971072,4.705235,3.4144237
07-23-1986,1.3776426,0.3118905,301.75418,2.2331443e-07,82166.086,101878.49,0.504569,0.004544549,252.33913,0.4483178,50.439156,-3.5691466,0.32352468,0.004589639,5.168465,1.6924125
07-24-1986,1.8847893,0.5804273,300.5636,1.0783905e-06,82125.76,101822.89,0.51737887,0.0046464456,252.1583,0.6060618,51.28604,-3.953464,-0.8016827,-0.015209556,5.3982763,3.515591
07-25-1986,1.9827288,0.8750046,299.8746,-1.3644875e-07,81997.625,101661.77,0.56696224,0.004910965,252.0922,0.87406147,55.318146,-3.6699405,-2.6938882,-0.046054695,6.12782,8.737258
07-26-1986,1.7952144,0.32350048,299.90582,-2.0169888e-07,81887.14,101507.445,0.48892272,0.004714333,252.35297,0.7505859,52.491734,-3.860535,-2.4361804,0.020460417,5.9038906,4.121365
07-27-1986,2.44051,0.47444147,300.67883,-4.063427e-07,81815.79,101379.836,0.47480363,0.0047620055,252.47733,0.70109564,52.69852,-2.7179043,-2.3073506,0.0081277955,5.3584285,5.7176147
07-28-1986,3.508543,-0.44586432,300.45862,7.1196513e-07,81900.71,101391.164,0.4975062,0.004940597,252.6848,0.73807275,54.213642,-4.9197583,-3.4791975,-0.00047021516,7.600056,7.0261035
07-29-1986,3.3848653,-0.8937227,302.70337,1.1235827e-08,81980.63,101359.3,0.41876465,0.004701359,253.1437,0.85162,51.325798,-5.9623284,-4.9188647,-0.030626196,9.454553,0.43708837
07-30-1986,1.8045838,-1.2428616,303.47638,-5.1646504e-07,81961.88,101261.43,0.36838838,0.004377452,253.43433,0.37849775,47.22135,-4.6441326,-4.9211416,-0.01058282,8.565908,1.3739837
07-31-1986,2.3014705,-0.48162234,303.31964,-1.0030222e-06,81940.24,101312.69,0.4174749,0.004677925,253.15826,0.34767053,51.244034,-3.8650906,-2.3068879,-0.00948495,6.206409,0.43140677
08-01-1986,3.8557239,-0.73622787,303.63803,-5.5970233e-08,81880.164,101362.48,0.45457384,0.0045856433,252.8445,0.31513977,49.437565,-0.7072886,-0.59589934,0.023841344,5.1322546,2.342494
